assay,cells,compound,condition,exposure_time,response,treatment
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8947751499230645,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8647109070439402,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.6091648425713827,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.5791005996922582,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.5791005996922582,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.7444539355274424,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.9849678785604378,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.9098072713626267,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8797430284835024,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.7594860569670048,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.5941327211318204,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.488907871054885,50 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.6843254497691937,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.6843254497691937,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,1.0,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8797430284835024,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,1.0450963643186866,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.9549036356813134,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.5791005996922582,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.7895502998461291,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.6692933283296314,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.6993575712087559,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8496787856043779,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.9849678785604378,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.9699357571208755,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.8346466641648157,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.7143896926483181,100 ug/ml
MTT,SVG,Ox66,Hypoxia,24 Hours,0.5490363568131338,100 ug/ml
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4262337911961993,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.6757360153100682,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.969409058048119,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.784503808916754,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.045546513572799,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0346697342121305,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.5343378836213767,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.230451762704165,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2848356595075079,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0346697342121305,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9585322786874512,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8280109263594282,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8823948231627711,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9041483818841083,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.099930410376142,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.306589218228845,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7090300545735815,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3718498943928563,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.252205321425502,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3174659975895135,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.252205321425502,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1325607484581477,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.404480232474862,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6220158196882335,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5567551435242222,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2413285420648335,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2086982039828278,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0890536310154735,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.078176851654805,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1651910865401534,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.230451762704165,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.535001584802885,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.8830585243442788,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4371105705568679,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3827266737535249,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2957124388681764,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2848356595075079,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3500963356715192,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4371105705568679,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.698153275212913,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7090300545735815,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4153570118355308,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2957124388681764,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3174659975895135,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2848356595075079,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2957124388681764,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3827266737535249,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6546461577702387,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,2.013579876672302,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.71990683393425,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6220158196882335,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.611139040327565,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4914944673602106,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5893854816062278,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7090300545735815,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,2.057086994114976,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.904812083065616,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.513248026081548,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.480617687999542,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.458864129278205,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4371105705568679,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4697409086388735,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6546461577702387,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7960442894589304,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1966257100814641,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9043732885396157,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8270123534255969,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.784034056140031,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8184166939684837,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9387559263680686,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0676908182247666,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3943258775950678,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2567953262812566,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9129689479967289,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8442036723398233,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.784034056140031,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.869990650711163,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9387559263680686,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.084882137138993,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3771345586808414,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5060694505375394,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.145051753338785,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1278604344245586,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0934777965961062,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1020734560532188,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1192647749674454,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.273986645195483,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6350043423942373,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.523260769451766,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.084882137138993,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0676908182247666,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0247125209392005,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9645429047394082,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1020734560532188,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1966257100814641,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5834303856515581,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6264086829371243,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2052213695385774,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1880300506243509,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1966257100814641,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2052213695385774,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2224126884528037,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.316964942481049,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6350043423942373,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6264086829371243,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1794343911672378,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1880300506243509,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.145051753338785,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1794343911672378,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1708387317101245,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3685388992237282,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6607913207655771,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.8498958288220675,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.488878131623313,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4974737910804263,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.402921537052181,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4544954937948602,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5146651099946526,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5834303856515581,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.9014697855647467,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7983218720793883,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3857302181379545,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2911779641097094,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2481996668241433,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1794343911672378,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3685388992237282,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.488878131623313,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7811305531651618,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2683693045559332,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9522533139133617,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.899567315472933,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8644433165126473,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.7941953185920757,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9083483152130045,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1103113092346477,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3913033009169333,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2771503042960046,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.899567315472933,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8732243162527187,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.82053831781229,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.7239473206715041,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.8820053159927902,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.0312823115740046,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.303493303516219,Blank
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5669232957183623,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1805593071552187,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1981213066353615,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1366543084548622,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1629973076750764,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2595883048158618,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3298363027364333,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.777667289480077,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5757042954584337,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2683693045559332,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1805593071552187,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1454353081949336,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1103113092346477,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2069023063754332,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3473983022165763,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6986382918194338,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6459522933790054,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4088653003970764,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3122743032562905,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3561793019566477,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.2683693045559332,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3913033009169333,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5757042954584337,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.85669628714072,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.461551298837505,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1629973076750764,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.1454353081949336,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.092749309754505,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,0.9961583126137189,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.224464305855576,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.3737413014367905,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7074192915595054,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7337622907797199,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.461551298837505,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4791132983176478,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4878942980577192,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4966752977977906,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5493612962382195,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7249812910396483,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,2.0498782814222904,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.900601285841077,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5317992967580765,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.5317992967580765,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.4703322985775764,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.523018297018005,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.6986382918194338,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,1.7513242902598627,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Hypoxia,24 Hours,2.0586592811623623,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.3315449312225685,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1080073438828792,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.8500793584909292,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0478241472914243,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1509953414482044,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1338001424220743,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0822145453436842,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2455689360919193,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0650193463175543,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.8758721570301242,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.721115365794954,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.8070913609256041,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.8070913609256041,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.8586769580039941,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9360553536215792,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9790433511869042,Blank
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2885569336572444,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0564217468044892,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9962385502130342,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0650193463175543,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0478241472914243,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0564217468044892,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1423977419351394,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.3573377297617635,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1767881399873994,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9446529531346443,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9188601545954492,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9704457516738392,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9532505526477092,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9188601545954492,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0048361497260991,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2025809385265944,20 ug/ml + 50 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2627641351180494,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0650193463175543,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9704457516738392,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.7125177662818891,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0822145453436842,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0220313487522292,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1595929409612693,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.3143497321964395,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2885569336572444,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0134337492391643,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9446529531346443,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9360553536215792,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9876409506999693,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9446529531346443,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1080073438828792,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.3057521326833745,50 ug/ml + 100 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.4605089239185436,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2025809385265944,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2111785380396594,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1681905404743342,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.1939833390135293,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2197761375527243,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2627641351180494,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.4691065234316085,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.2971545331703094,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,1.0822145453436842,100 ug/ml + 200 ppm
LDH,SVG,DEP + Ox66,Normoxia,24 Hours,0.9876409506999693,100 ug/ml + 200 ppm
